country,year,population,gdp,energy_per_capita,energy_per_gdp,electricity_generation,renewables_electricity,fossil_electricity,carbon_intensity_elec,renewable_ratio,fossil_ratio,gdp_per_capita,energy_efficiency_score,carbon_risk_score
Canada,1926,9689795.0,7.4984357888E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7738.487541583697,0.0,0.0
Canada,1938,1.1415999E7,8.8798806016E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7778.452504769841,0.0,0.0
Canada,1973,2.2415E7,4.94E11,97375.491,4.418,0.0,0.0,0.0,0.0,0.0,0.0,22038.813294668747,5073145.151072974,0.0
Canada,1988,2.6806E7,8.02E11,110964.67,3.709,506.016,309.921,113.032,0.0,0.6124727281350787,0.2233763359261367,29918.674923524584,7227525.661996742,0.0
Canada,2005,3.2164E7,1.33E12,114226.697,2.762,606.367,369.001,150.535,0.0,0.6085440005805065,0.24825724355052303,41350.5782862828,1.1643512724525336E7,0.0
Cape Verde,2011,499000.0,3.248219904E9,8140.228,1.251,0.0,0.0,0.0,0.0,0.0,0.0,6509.4587254509015,399033.0374038663,0.0
Cayman Islands,2004,48000.0,0.0,43646.397,0.0,0.486,0.0,0.486,0.0,0.0,1.0,0.0,0.0,0.0
Cayman Islands,2012,59000.0,0.0,41260.666,0.0,0.587,0.0,0.587,0.0,0.0,1.0,0.0,0.0,0.0
Central African Republic,1985,2542000.0,3.294796032E9,413.62,0.319,0.0,0.0,0.0,0.0,0.0,0.0,1296.143206923682,7965756.085295682,0.0
Central America,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central America,1989,0.0,0.0,0.0,0.0,13.886,12.306,0.0,0.0,0.8862163329972634,0.0,0.0,0.0,0.0
Central America,1993,0.0,0.0,0.0,0.0,18.229,13.746,0.0,0.0,0.7540731800976467,0.0,0.0,0.0,0.0
Chad,1988,5590000.0,5.85046784E9,110.568,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1046.595320214669,5.291284856377976E7,0.0
Chad,1994,6781000.0,6.782867968E9,107.746,0.108,0.0,0.0,0.0,0.0,0.0,0.0,1000.2754708745023,6.295238772669055E7,0.0
Chile,1975,1.0592E7,5.5196766208E10,8090.607,1.553,0.0,0.0,0.0,0.0,0.0,0.0,5211.175057401812,6822326.953713114,0.0
Chile,1976,1.0757E7,5.7563774976E10,8376.033,1.565,0.0,0.0,0.0,0.0,0.0,0.0,5351.285207399833,6872438.895118967,0.0
Chile,2002,1.5684E7,1.68E11,20374.826,1.902,42.281,23.993,18.288,0.0,0.5674652917386059,0.432534708261394,10711.553175210405,8245469.1883012885,0.0
Chile,2017,1.847E7,0.0,23759.387,0.0,76.242,34.374,41.868,0.0,0.45085386007712286,0.5491461399228772,0.0,0.0,0.0
China,1927,4.8453072E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1961,6.70953024E8,5.28E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.940338762077,0.0,0.0
China,2009,1.361169024E9,1.11E13,19901.852,2.441,3674.899,611.807,2993.042,0.0,0.166482670680201,0.8144555809561025,8154.755070300513,5.57737038743932E8,0.0
Colombia,1916,5771448.0,7.084167168E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.4505753148949,0.0,0.0
Colombia,1921,6560266.0,9.803211776E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.3314457066222,0.0,0.0
Colombia,1929,8012196.0,1.6314605568E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.2214763592904,0.0,0.0
Colombia,1966,1.928E7,7.1085801472E10,4988.245,1.353,0.0,0.0,0.0,0.0,0.0,0.0,3687.022897925311,1.425066360453426E7,0.0
Colombia,1992,3.4423E7,2.36E11,7786.565,1.136,36.613,22.621,0.0,0.0,0.6178406576898915,0.0,6855.88124219272,3.0308614902720265E7,0.0
Colombia,1995,3.6421E7,2.75E11,8834.301,1.17,47.483,32.466,0.0,0.0,0.6837394435903377,0.0,7550.588945937783,3.1128665414501954E7,0.0
Comoros,2005,612000.0,9.34499968E8,1014.214,0.664,0.045,0.005,0.04,0.0,0.11111111111111112,0.888888888888889,1526.960732026144,921403.1437152317,0.0
Comoros,2010,690000.0,1.014521984E9,1022.172,0.695,0.045,0.005,0.04,0.0,0.11111111111111112,0.888888888888889,1470.321715942029,992515.920999597,0.0
Congo,1905,592283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,1911,619622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,1912,624316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,1930,712392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,1943,782867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,1944,788569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,1955,911000.0,1.169776E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0570801317233,0.0,0.0
Congo,1964,1125000.0,1.910973952E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.6435128888888,0.0,0.0
Cook Islands,1999,18000.0,0.0,10225.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,2002,18000.0,0.0,7050.52,0.0,0.026,0.0,0.026,0.0,0.0,1.0,0.0,0.0,0.0
Cook Islands,2014,18000.0,0.0,22501.494,0.0,0.028,0.001,0.027,0.0,0.03571428571428571,0.9642857142857143,0.0,0.0,0.0
Costa Rica,1986,2810000.0,2.1239400448E10,5842.286,0.773,0.0,0.0,0.0,0.0,0.0,0.0,7558.505497508897,3635460.5796429687,0.0
Cote d'Ivoire,1908,1964763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,1909,1977912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,1911,2004415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,1930,2278766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,1935,2357413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,1950,2630000.0,4.967819776E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.904857794677,0.0,0.0
Cote d'Ivoire,1953,2838000.0,5.512155136E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.2674897815364,0.0,0.0
Cote d'Ivoire,1972,5576000.0,1.8127163392E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.9260028694403,0.0,0.0
Cote d'Ivoire,1981,8394000.0,2.8229208064E10,2789.049,0.829,0.0,0.0,0.0,0.0,0.0,0.0,3363.0221663092684,1.0121445720028583E7,0.0
Cote d'Ivoire,2001,1.6853E7,3.984992256E10,2213.025,0.936,0.0,0.0,0.0,0.0,0.0,0.0,2364.5595775232896,1.800699158843664E7,0.0
Cuba,1901,1793462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,1930,3918824.0,1.3291368448E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.6727181419733,0.0,0.0
Cuba,1932,4077433.0,9.450047488E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.6462955982356,0.0,0.0
Cuba,1937,4459458.0,1.2962074624E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906.647988163584,0.0,0.0
Cuba,1956,6652000.0,2.5993383936E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.604319903788,0.0,0.0
Cuba,1969,8561000.0,3.847555072E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4494.282294124519,0.0,0.0
Cuba,1984,1.0032E7,7.3434947584E10,13833.997,1.89,0.0,0.0,0.0,0.0,0.0,0.0,7320.070532695375,5308295.7574734185,0.0
Cuba,1991,1.0674E7,6.0930113536E10,12726.951,2.23,0.0,0.0,0.0,0.0,0.0,0.0,5708.273705827244,4787487.084377083,0.0
Cuba,2008,1.1237E7,7.1330684928E10,10380.93,1.635,16.669,0.711,15.958,0.0,0.042654028436018954,0.957345971563981,6347.840609415324,6871319.325725151,0.0
Cuba,2011,1.1237E7,7.8036992E10,11261.319,1.622,16.73,0.574,16.156,0.0,0.03430962343096234,0.9656903765690376,6944.646435881463,6929649.359901803,0.0
Cyprus,1987,723000.0,1.1691319296E10,23901.576,1.478,1.501,0.0,0.0,0.0,0.0,0.0,16170.566107883817,489144.28471160226,0.0
Cyprus,1999,926000.0,1.8303567872E10,31188.663,1.578,3.139,0.0,0.0,0.0,0.0,0.0,19766.272,586866.0632230372,0.0
Cyprus,2014,1152000.0,2.538166272E10,24494.627,1.112,4.35,0.317,4.033,682.0,0.07287356321839081,0.9271264367816093,22032.693333333333,1036213.4814300295,632.3002298850575
Czechia,1975,1.007E7,1.58E11,58488.08,3.728,0.0,0.0,0.0,0.0,0.0,0.0,15690.168818272095,2701405.1410133485,0.0
Czechia,1988,1.0331E7,2.04E11,63404.519,3.211,64.334,2.099,0.0,0.0,0.03262660490564865,0.0,19746.39434711064,3217436.2839973597,0.0
Czechia,2000,1.0289E7,2.02E11,45984.85,2.342,72.91,2.284,57.036,688.0,0.031326292689617334,0.7822795226992183,19632.61735834386,4392751.090848399,538.2083116170622
Czechoslovakia,1927,0.0,6.5455104E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechoslovakia,1951,0.0,8.080633856E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechoslovakia,1986,0.0,2.61E11,0.0,3.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechoslovakia,1997,0.0,2.5E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechoslovakia,2005,0.0,3.06E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of Congo,1901,8785015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of Congo,1915,9624085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of Congo,1941,1.142531E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of Congo,1948,1.1965813E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of Congo,1954,1.3223E7,3.2846336E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.0305528246236,0.0,0.0
Democratic Republic of Congo,1963,1.6462E7,3.875805184E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.3950820070463,0.0,0.0
Democratic Republic of Congo,1977,2.4249E7,4.422828032E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.92182440513,0.0,0.0
Democratic Republic of Congo,1996,4.2757E7,2.9867051008E10,708.576,1.014,0.0,0.0,0.0,0.0,0.0,0.0,698.5300888275603,4.2150808110915415E7,0.0
Democratic Republic of Congo,1998,4.485E7,2.6430066688E10,564.095,0.957,0.0,0.0,0.0,0.0,0.0,0.0,589.2991457748049,4.685392830640229E7,0.0
Denmark,1912,2949994.0,1.6133116928E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468.8643190460725,0.0,0.0
Denmark,1962,4649000.0,6.282743808E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13514.183282426327,0.0,0.0
Denmark,1965,4760000.0,7.3725206528E10,34916.791,2.254,0.0,0.0,0.0,0.0,0.0,0.0,15488.488766386554,2111454.2435471807,0.0
Denmark,1968,4866000.0,8.2802270208E10,40826.809,2.399,0.0,0.0,0.0,0.0,0.0,0.0,17016.49613810111,2028134.753514535,0.0
Denmark,1969,4899000.0,8.877654016E10,46548.854,2.569,0.0,0.0,0.0,0.0,0.0,0.0,18121.35949377424,1907169.1896002423,0.0
Denmark,1974,5041000.0,9.9805233152E10,42314.972,2.137,0.0,0.0,0.0,0.0,0.0,0.0,19798.69731243801,2358626.945375268,0.0
Djibouti,2002,747000.0,1.479971968E9,4730.738,2.388,0.188,0.0,0.188,0.0,0.0,1.0,1981.2208406961179,312841.66825556604,0.0
Dominica,2010,71000.0,6.94011008E8,10980.92,1.123,0.095,0.024,0.071,0.0,0.25263157894736843,0.7473684210526315,9774.802929577465,63201.535754745506,0.0
Dominican Republic,1987,6730000.0,3.437008896E10,5169.446,1.012,0.0,0.0,0.0,0.0,0.0,0.0,5106.996873699852,6648698.711622097,0.0
Dominican Republic,1988,6863000.0,3.5810332672E10,5628.217,1.079,0.0,0.0,0.0,0.0,0.0,0.0,5217.883239399679,6362642.497970494,0.0
Dominican Republic,2000,8471000.0,6.3797911552E10,10157.57,1.349,8.067,0.792,7.275,0.0,0.09817776124953514,0.9018222387504649,7531.331785149333,6280824.208152147,0.0
Dominican Republic,2004,8974000.0,7.0368313344E10,8415.281,1.073,11.188,1.67,9.517,0.0,0.14926707186271004,0.8506435466571326,7841.354283931357,8361968.345917384,0.0
Eastern Africa,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Africa,1994,0.0,0.0,0.0,0.0,30.735,21.258,0.0,0.0,0.6916544655929722,0.0,0.0,0.0,0.0
Eastern Africa,2013,0.0,0.0,0.0,0.0,86.88,65.749,0.0,0.0,0.7567794659300184,0.0,0.0,0.0,0.0
Eastern Africa,2014,0.0,0.0,0.0,0.0,93.088,71.378,0.0,0.0,0.7667798212444139,0.0,0.0,0.0,0.0
Eastern Africa,2016,0.0,0.0,0.0,0.0,97.818,69.395,0.0,0.0,0.7094297573043816,0.0,0.0,0.0,0.0
Ecuador,1907,1608159.0,1.60631296E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.8520786812746,0.0,0.0
Ecuador,1912,1733925.0,2.001330048E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.2195008434621,0.0,0.0
Ecuador,1916,1807628.0,2.252030976E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.8486901065928,0.0,0.0
Ecuador,1926,1964379.0,2.757545984E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.7749253071836,0.0,0.0
Ecuador,1953,3752000.0,9.6248064E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.246908315565,0.0,0.0
Ecuador,1975,6994000.0,3.2408352768E10,3052.012,0.659,0.0,0.0,0.0,0.0,0.0,0.0,4633.736455247355,1.061868458184306E7,0.0
Ecuador,1986,9292000.0,4.6216667136E10,6800.139,1.367,5.012,4.012,0.0,0.0,0.8004788507581804,0.0,4973.812649160568,6796429.7694503,0.0
Ecuador,2009,1.4774E7,1.24E11,9344.177,1.113,17.929,9.35,8.579,0.0,0.5215014780523175,0.4784985219476826,8393.123054013808,1.327029657079484E7,0.0
Egypt,1900,9999403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,1911,1.140504E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,1923,1.3604243E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,1932,1.5634581E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,1941,1.7967932E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,1949,2.0332816E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,1956,2.3862E7,3.6712275968E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.5246822563072,0.0,0.0
Egypt,2005,7.5524E7,4.49E11,9326.219,1.569,103.161,13.396,89.764,0.0,0.12985527476468822,0.8701350316495574,5945.130024892749,4.814384049956366E7,0.0
Egypt,2006,7.6874E7,4.83E11,9616.348,1.531,109.499,13.745,95.754,0.0,0.12552626051379465,0.8744737394862054,6283.008559460936,5.022696765965624E7,0.0
Egypt,2014,9.0425E7,1.03E12,10656.69,0.936,151.988,15.693,136.295,0.0,0.1032515724925652,0.8967484275074347,11390.655239148466,9.665290066615431E7,0.0
Egypt,2017,9.6443E7,0.0,11072.259,0.0,175.058,15.84,159.217,0.0,0.09048429663311588,0.90950999097442,0.0,0.0,0.0
El Salvador,1996,5690000.0,2.4720852992E10,4392.308,1.011,0.0,0.0,0.0,0.0,0.0,0.0,4344.613882601055,5628214.822822079,0.0
Equatorial Guinea,2006,784000.0,2.0678426624E10,21669.031,0.822,0.329,0.077,0.252,0.0,0.23404255319148934,0.7659574468085106,26375.544163265306,954284.786615516,0.0
Equatorial Guinea,2015,1169000.0,2.6485563392E10,13935.265,0.615,1.626,0.561,1.065,0.0,0.3450184501845019,0.6549815498154982,22656.598282292558,1900614.2611568565,0.0
Eritrea,1996,2196000.0,0.0,2072.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,1998,2206000.0,0.0,2214.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,1914,112612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,1922,118173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,1928,134787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,1960,337000.0,3.36512E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.5519287833828,0.0,0.0
Eswatini,1974,485000.0,9.95241024E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0433484536084,0.0,0.0
Eswatini,1982,630000.0,1.998749952E9,4065.061,1.281,0.0,0.0,0.0,0.0,0.0,0.0,3172.6189714285715,491690.0267917259,0.0
Eswatini,1989,798000.0,4.2950912E9,4011.564,0.745,0.0,0.0,0.0,0.0,0.0,0.0,5382.319799498747,1070677.4714300956,0.0
Eswatini,1996,946000.0,8.355072E9,3761.425,0.426,0.0,0.0,0.0,0.0,0.0,0.0,8832.0,2221251.7862246353,0.0
Ethiopia,2007,8.0674E7,7.5917934592E10,428.855,0.456,3.547,3.395,0.152,0.0,0.9571468846912884,0.04285311530871158,941.0458709373528,1.7702471602756175E8,0.0
Ethiopia,2011,9.014E7,1.15E11,532.777,0.418,6.318,6.283,0.035,0.0,0.9944602722380501,0.005539727761949985,1275.793210561349,2.1585015869679058E8,0.0
Ethiopia,2017,1.064E8,0.0,0.0,0.0,13.141,13.137,0.004,0.0,0.9996956091621643,3.0439083783578115E-4,0.0,0.0,0.0
Europe,1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1950,5.49329024E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1961,6.11433984E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1972,6.65164032E8,0.0,25838.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1973,6.69208E8,0.0,27160.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1977,6.8396E8,0.0,27875.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,1982,6.99329984E8,0.0,27364.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,2005,7.29288E8,0.0,34826.51,0.0,3959.874,722.982,2050.184,0.0,0.18257702139007453,0.5177397058593279,0.0,0.0,0.0
Europe,2013,7.40542016E8,0.0,32043.34,0.0,4020.593,1168.404,1786.569,0.0,0.29060489335777084,0.4443546014232229,0.0,0.0,0.0
Europe (other),1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe (other),1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe (other),1991,0.0,0.0,0.0,0.0,72.577,28.506,463.365,0.0,0.3927690590682999,6.384460641801122,0.0,0.0,0.0
Europe (other),2008,0.0,0.0,0.0,0.0,77.577,27.574,512.121,0.0,0.3554404011498254,6.601454039212653,0.0,0.0,0.0
Faeroe Islands,1992,47000.0,0.0,57395.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faeroe Islands,1998,46000.0,0.0,63252.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faeroe Islands,2004,48000.0,0.0,73702.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands ,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands ,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands ,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,1989,725000.0,0.0,6844.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,1992,744000.0,0.0,6518.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1999,5176000.0,1.61E11,68339.302,2.197,69.407,21.087,0.0,0.0,0.30381661792038267,0.0,31105.100463678515,2355891.7824475295,0.0
Finland,2016,5498000.0,2.11E11,59642.518,1.554,68.491,30.412,14.876,109.0,0.44402914251507497,0.21719641996758698,38377.591851582394,3537744.667319378,23.67440977646698
France,1911,4.1383848E7,2.04E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4929.459435478306,0.0,0.0
France,1923,3.9961988E7,1.96E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904.66089925256,0.0,0.0
France,1925,4.0690332E7,2.16E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5308.386277113689,0.0,0.0
France,1938,4.202674E7,2.36E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5615.4724349307135,0.0,0.0
France,1947,4.078722E7,2.2E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5393.846405810447,0.0,0.0
France,1957,4.4221E7,4.2E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9497.749937812352,0.0,0.0
France,1983,5.4675E7,1.21E12,40851.653,1.846,0.0,0.0,0.0,0.0,0.0,0.0,22130.772748056697,2.961936448446774E7,0.0
French Guiana,1981,70000.0,0.0,16761.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Guiana,2017,275000.0,0.0,0.0,0.0,1.076,0.626,0.45,0.0,0.5817843866171003,0.4182156133828996,0.0,0.0,0.0
French Polynesia,1980,153000.0,0.0,5751.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,1985,177000.0,0.0,18746.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1908,333501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1926,388206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1930,401404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,1959,497000.0,2.286466048E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.535307847083,0.0,0.0
Gabon,1984,805000.0,9.982804992E9,13275.418,1.071,0.0,0.0,0.0,0.0,0.0,0.0,12400.999990062111,751976.697984199,0.0
Gabon,2004,1354000.0,1.6935424E10,9023.575,0.721,1.484,0.891,0.593,0.0,0.6004043126684636,0.3995956873315364,12507.698670605612,1876797.6107030748,0.0
Gabon,2005,1391000.0,2.2985140224E10,9415.162,0.57,1.513,0.811,0.702,0.0,0.536021150033047,0.4639788499669531,16524.184201294032,2441289.9346819525,0.0
Gambia,1983,700000.0,1.714221056E9,838.088,0.342,0.0,0.0,0.0,0.0,0.0,0.0,2448.8872228571427,2045395.0611391645,0.0
Gambia,1991,993000.0,2.005784064E9,790.16,0.391,0.0,0.0,0.0,0.0,0.0,0.0,2019.9235287009064,2538453.05254632,0.0
Gambia,1994,1094000.0,2.03616E9,892.347,0.479,0.0,0.0,0.0,0.0,0.0,0.0,1861.2065813528336,2281802.930922612,0.0
Gambia,2014,2024000.0,3.66132608E9,1120.205,0.619,0.267,0.003,0.264,0.0,0.011235955056179775,0.9887640449438202,1808.9555731225296,3268442.9010761427,0.0
Georgia,1994,5097000.0,1.3382023168E10,8397.448,3.198,0.0,0.0,0.0,0.0,0.0,0.0,2625.470505787718,1593582.1416220737,0.0
Georgia,2012,4064000.0,4.5705986048E10,14676.49,1.305,9.475,7.151,2.324,0.0,0.7547229551451188,0.24527704485488125,11246.55168503937,3114231.403285118,0.0
Georgia,2016,4015000.0,5.1618291712E10,19301.406,1.501,11.347,9.245,2.102,0.0,0.8147527980964131,0.18524720190358684,12856.361572104608,2674328.0625256007,0.0
Germany,1953,7.093E7,5.03E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7091.498660651347,0.0,0.0
Germany,1959,7.2955E7,7.83E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10732.64341032143,0.0,0.0
Germany,1964,7.5677E7,9.89E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13068.69986918086,0.0,0.0
Germany,1980,7.8283E7,1.73E12,54056.217,2.446,0.0,0.0,0.0,0.0,0.0,0.0,22099.30636281185,3.2003719387170583E7,0.0
Germany,1987,7.8016E7,1.85E12,54840.931,2.313,532.442,21.791,355.246,0.0,0.04092652345231969,0.6672013101896545,23713.084495488107,3.373392767529786E7,0.0
Ghana,1901,1902634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1911,2019985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1928,2934702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1972,9230000.0,2.1523554304E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.912708992416,0.0,0.0
